,Player,Shot,Type,Stroke,Spin,Speed (KM/H),Point,Game,Set,Bounce Depth,Bounce Zone,Bounce Side,Bounce (x),Bounce (y),Hit Depth,Hit Zone,Hit Side,Hit (x),Hit (y),Hit (z),Direction,Result,Favorited,Start Time,Video Time,Winner_Point,Score_index_before,Pt_P1_before,Pt_P2_before,Gm_P1_before,Gm_P2_before,Set_P1_before,Set_P2_before,first_serve,P1_serving,game_type,Score_index_after,Pt_P1_after,Pt_P2_after,Gm_P1_after,Gm_P2_after,Set_P1_after,Set_P2_after,ResultOld,Bounce (x)Old,Bounce (y)Old,ShotOld,Result2,comment,Hit (x)Old,Hit (y)Old,W_UE,rally_length,rally_length_custom,BP,srv_from,srv_to,shot_from,shot_to,desc1,desc2,desc3,desc4,desc5,P_FH-Line,P_FH-Line_W_UE,P_FH-Middle,P_FH-Middle_W_UE,P_FH-Cross,P_FH-Cross_W_UE,P_FH-II,P_FH-II_W_UE,P_FH-IO,P_FH-IO_W_UE,P_FH-IM,P_FH-IM_W_UE,P_FH-D,P_FH-D_W_UE,P_FH-Cross-Pass,P_FH-Cross-Pass_W_UE,P_FH-Middle-Pass,P_FH-Middle-Pass_W_UE,P_FH-Line-Pass,P_FH-Line-Pass_W_UE,P_BH-Line,P_BH-Line_W_UE,P_BH-Middle,P_BH-Middle_W_UE,P_BH-Cross,P_BH-Cross_W_UE,P_BH-Slice,P_BH-Slice_W_UE,P_BH-D,P_BH-D_W_UE,P_BH-Cross-Pass,P_BH-Cross-Pass_W_UE,P_BH-Middle-Pass,P_BH-Middle-Pass_W_UE,P_BH-Line-Pass,P_BH-Line-Pass_W_UE,P_VOL,P_VOL_W_UE,P_SMA,P_SMA_W_UE,O_FH-Line,O_FH-Line_W_UE,O_FH-Middle,O_FH-Middle_W_UE,O_FH-Cross,O_FH-Cross_W_UE,O_FH-II,O_FH-II_W_UE,O_FH-IO,O_FH-IO_W_UE,O_FH-IM,O_FH-IM_W_UE,O_FH-D,O_FH-D_W_UE,O_FH-Cross-Pass,O_FH-Cross-Pass_W_UE,O_FH-Middle-Pass,O_FH-Middle-Pass_W_UE,O_FH-Line-Pass,O_FH-Line-Pass_W_UE,O_BH-Line,O_BH-Line_W_UE,O_BH-Middle,O_BH-Middle_W_UE,O_BH-Cross,O_BH-Cross_W_UE,O_BH-Slice,O_BH-Slice_W_UE,O_BH-D,O_BH-D_W_UE,O_BH-Cross-Pass,O_BH-Cross-Pass_W_UE,O_BH-Middle-Pass,O_BH-Middle-Pass_W_UE,O_BH-Line-Pass,O_BH-Line-Pass_W_UE,O_VOL,O_VOL_W_UE,O_SMA,O_SMA_W_UE
183,Player,1,first_serve,Serve,Slice,155.447021,70,0.0,0.0,service_box,deuce,far,-2.518713,17.596512,no_mans_land,deuce,near,0.592439,0.958443,2.543566,out wide,In,False,15:18:32,2080.179932,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,body,,,,,,,,0.0,,0.0,,0.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,6.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
184,Opponent,2,return,Forehand,Topspin,74.498795,70,0.0,0.0,service_box,ad,near,-0.0263,6.994659,no_mans_land,deuce,far,-3.320212,24.821213,0.682244,down the line,In,False,15:18:33,2081.02002,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,body,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,Player,3,serve_plus_one,Forehand,Topspin,66.579453,70,0.0,0.0,no_mans_land,deuce,far,-2.956227,20.629028,no_mans_land,ad,near,-0.495545,1.456931,0.956058,inside in,In,False,15:18:34,2082.280029,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,body,ad,deuce,FH,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,Opponent,4,return_plus_one,Forehand,Topspin,70.363342,70,0.0,0.0,service_box,ad,near,-1.876928,6.047267,out,deuce,far,-2.786467,26.422102,1.309602,down the line,In,False,15:18:36,2083.699951,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,body,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,Player,5,in_play,Backhand,Topspin,60.155037,70,0.0,0.0,service_box,ad,far,0.866666667,16.47,no_mans_land,ad,near,-1.206119,1.807148,0.895424,cross court,In,False,15:18:37,2085.23999,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,1.625155,16.258829,,,,,,,9.0,9.0,False,deuce,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,Opponent,6,in_play,Forehand,Topspin,76.072792,70,0.0,0.0,no_mans_land,ad,near,-1.256421,2.898492,no_mans_land,ad,far,1.625779,23.634674,1.040356,inside out,In,False,15:18:39,2086.800049,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,body,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,Player,7,in_play,Backhand,Flat,76.901344,70,0.0,0.0,no_mans_land,ad,far,1.544977,19.702084,no_mans_land,ad,near,-1.602415,0.765086,0.990728,cross court,In,False,15:18:40,2088.139893,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,Opponent,8,in_play,Forehand,Topspin,80.679565,70,0.0,0.0,no_mans_land,ad,near,-3.010432,1.694459,no_mans_land,ad,far,1.753524,24.593477,1.081359,inside out,In,False,15:18:42,2089.580078,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,9.0,9.0,False,deuce,body,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,Player,9,in_play,Backhand,Topspin,72.140305,70,0.0,0.0,service_box,deuce,near,1.202073,10.907647,out,ad,near,-3.591232,-0.594553,0.93779,down the line,Net,False,15:18:43,2090.679932,2,38.0,0.0,0.0,4.0,3.0,0.0,0.0,True,True,1.0,39.0,0.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,UE,9.0,9.0,False,deuce,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,Player,1,first_serve,Serve,Slice,109.643646,71,0.0,0.0,service_box,ad,far,3.523999,15.566063,no_mans_land,ad,near,-0.878147,0.109864,2.544467,out wide,In,False,15:19:06,2113.540039,1,39.0,0.0,1.0,4.0,3.0,0.0,0.0,True,True,1.0,40.0,1.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,5.0,3.0,False,ad,wide,,,,,,,,3.0,W_or_F,0.0,,0.0,,5.0,W_or_F,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
193,Opponent,2,return,Backhand,Flat,104.84597,71,0.0,0.0,no_mans_land,deuce,near,1.453744,4.712837,no_mans_land,ad_alley,far,4.920251,23.436321,1.048215,down the line,In,False,15:19:06,2114.419922,1,39.0,0.0,1.0,4.0,3.0,0.0,0.0,True,True,1.0,40.0,1.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,5.0,3.0,False,ad,wide,ad,deuce,BH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,Player,3,serve_plus_one,Forehand,Topspin,72.041222,71,0.0,0.0,no_mans_land,ad,far,2.526504,19.454929,no_mans_land,deuce,near,0.664832,1.010447,0.582263,down the line,In,False,15:19:07,2115.5,1,39.0,0.0,1.0,4.0,3.0,0.0,0.0,True,True,1.0,40.0,1.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,W,5.0,3.0,False,ad,wide,deuce,ad,FH,Line,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,Opponent,4,return_plus_one,Backhand,Flat,56.014484,71,0.0,0.0,no_mans_land,ad,near,-0.378008,3.119488,out,ad,far,2.866443,25.94783,1.608239,cross court,In,False,15:19:09,2117.159912,1,39.0,0.0,1.0,4.0,3.0,0.0,0.0,True,True,1.0,40.0,1.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,,5.0,3.0,False,ad,wide,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,Player,5,in_play,Forehand,Topspin,80.324631,71,0.0,0.0,no_mans_land,deuce,far,-2.184838,18.426643,no_mans_land,ad,near,-0.391836,2.572787,1.294315,inside in,In,False,15:19:11,2119.439941,1,39.0,0.0,1.0,4.0,3.0,0.0,0.0,True,True,1.0,40.0,1.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,W,5.0,3.0,False,ad,wide,ad,deuce,FH,II,,APP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,Player,0,none,Feed,Flat,36.237053,72,0.0,0.0,no_mans_land,deuce,far,-0.800411,18.32865,no_mans_land,deuce,near,1.241121,2.263986,3.034952,---,In,False,15:19:19,2126.879883,1,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,Player,0,none,Forehand,Topspin,80.177292,72,0.0,0.0,service_box,deuce,far,-0.460576,12.048712,no_mans_land,ad,near,-0.415377,0.764769,2.207904,inside in,In,False,15:19:25,2132.580078,1,,,,,,,,True,,,,,,,,,,,,,1.0,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,Opponent,0,return,Forehand,Slice,69.577766,73,0.0,0.0,no_mans_land,deuce,near,2.202338,1.499547,no_mans_land,deuce_out,far,-5.656808,23.926165,1.002318,down the line,In,False,15:19:38,2146.080078,1,40.0,1.0,1.0,4.0,3.0,0.0,0.0,True,True,1.0,41.0,2.0,1.0,4.0,3.0,0.0,0.0,,,,2.0,,,,,,1.0,1.0,False,deuce,wide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,Player,1,first_serve,Serve,Slice,125.860756,73,0.0,0.0,service_box,deuce,far,-3.765099,17.011776,service_box,deuce,near,0.665689,0.506687,2.865876,out wide,In,False,15:19:37,2145.080078,1,40.0,1.0,1.0,4.0,3.0,0.0,0.0,True,True,1.0,41.0,2.0,1.0,4.0,3.0,0.0,0.0,,,,,,,,,W,1.0,1.0,False,deuce,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
201,Player,0,none,Forehand,Topspin,62.059734,74,0.0,0.0,no_mans_land,ad,near,-1.019947,4.756909,out,deuce,near,2.124391,-1.725304,1.293626,down the line,Net,False,15:19:41,2149.47998,2,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,Player,1,first_serve,Serve,Flat,148.763046,75,0.0,0.0,service_box,ad,far,3.138843,15.386776,no_mans_land,ad,near,-0.412763,0.418488,2.27578,out wide,Net,False,15:19:58,2166.399902,-1,41.0,2.0,1.0,4.0,3.0,0.0,0.0,True,True,1.0,41.0,2.0,1.0,4.0,3.0,0.0,0.0,In,,,,,,,,,-1.0,-1.0,False,ad,wide,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
203,Opponent,0,return,Forehand,Topspin,79.904366,76,0.0,0.0,no_mans_land,deuce,near,0.128459,4.666224,no_mans_land,ad,far,1.438723,24.626451,1.2593,inside in,In,False,15:20:10,2178.399902,-1,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,41.0,2.0,1.0,4.0,3.0,0.0,0.0,,,,2.0,,,,,,-1.0,-1.0,False,ad,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Player,1,first_serve,Serve,Slice,112.723396,76,0.0,0.0,service_box,ad,far,0.942249,13.59083,no_mans_land,ad,near,-1.329561,0.383815,2.559128,down the T,Let,False,15:20:10,2177.639893,-1,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,41.0,2.0,1.0,4.0,3.0,0.0,0.0,In,,,,,,,,,-1.0,-1.0,False,ad,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
205,Player,1,first_serve,Serve,Slice,92.976814,77,0.0,0.0,service_box,ad,far,1.838217,14.229124,no_mans_land,ad,near,-0.796339,-0.114348,2.518455,down the T,In,False,15:20:23,2191.100098,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,,,,,,,,0.0,,5.0,,3.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,11.0,,7.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,16.0,,4.0,,0.0,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
206,Opponent,2,return,Forehand,Topspin,98.510437,77,0.0,0.0,no_mans_land,deuce,near,1.151935,4.450892,no_mans_land,ad,far,3.301954,24.357477,1.156302,inside in,In,False,15:20:24,2192.080078,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,ad,middle,FH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,Player,3,serve_plus_one,Forehand,Topspin,74.909195,77,0.0,0.0,no_mans_land,deuce,far,-3.021697,21.123322,no_mans_land,deuce,near,0.379345,0.173612,0.753224,cross court,In,False,15:20:25,2193.139893,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,Opponent,4,return_plus_one,Forehand,Topspin,77.386238,77,0.0,0.0,no_mans_land,deuce,near,1.139198,2.976999,out,deuce,far,-3.618313,25.744951,0.97094,cross court,In,False,15:20:26,2194.5,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,Player,5,in_play,Forehand,Topspin,78.582565,77,0.0,0.0,no_mans_land,ad,far,0.481843,18.2882,no_mans_land,deuce,near,1.544584,-0.490386,0.829512,down the line,In,False,15:20:28,2195.97998,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,Opponent,6,in_play,Forehand,Topspin,92.115929,77,0.0,0.0,no_mans_land,ad,near,-1.623779,2.287477,out,ad,far,0.066807,25.350491,1.051708,inside out,In,False,15:20:29,2197.300049,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,Player,7,in_play,Backhand,Flat,82.079155,77,0.0,0.0,no_mans_land,ad,far,2.448667,20.207466,no_mans_land,ad,near,-1.755381,-0.302091,0.675276,cross court,In,False,15:20:30,2198.52002,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,Opponent,8,in_play,Backhand,Topspin,90.606438,77,0.0,0.0,no_mans_land,ad,near,-3.135216,3.728388,out,ad,far,2.87412,25.167612,1.069245,cross court,In,False,15:20:32,2199.780029,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,Player,9,in_play,Backhand,Topspin,79.842705,77,0.0,0.0,service_box,ad,far,1.078331,17.124075,out,ad_alley,near,-4.393723,-1.180003,0.552933,down the line,In,False,15:20:33,2201.179932,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,ad,ad,BH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,Opponent,10,in_play,Forehand,Topspin,80.758362,77,0.0,0.0,no_mans_land,ad,near,-1.158646,2.367091,no_mans_land,ad,far,1.991423,24.827103,0.930713,inside out,In,False,15:20:34,2202.399902,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,ad,ad,FH,IO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,Player,11,in_play,Backhand,Flat,88.845192,77,0.0,0.0,no_mans_land,ad,far,0.529685,19.623352,no_mans_land,ad,near,-1.436182,-0.279024,0.675068,cross court,In,False,15:20:36,2203.919922,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,ad,middle,BH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,Opponent,12,in_play,Forehand,Topspin,86.970131,77,0.0,0.0,no_mans_land,deuce,near,0.482976,2.772968,no_mans_land,ad,far,1.60378,24.541456,1.051586,inside in,In,False,15:20:37,2205.0,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,ad,middle,FH,IM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,Player,13,in_play,Forehand,Topspin,77.063217,77,0.0,0.0,service_box,deuce,far,-1.557519,17.156033,no_mans_land,deuce,near,0.449698,0.061531,0.611071,cross court,In,False,15:20:38,2206.139893,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,Opponent,14,in_play,Forehand,Topspin,103.274689,77,0.0,0.0,no_mans_land,deuce,near,0.984424,3.320582,no_mans_land,deuce,far,-2.251664,24.634272,1.066179,cross court,In,False,15:20:39,2207.47998,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,Player,15,in_play,Forehand,Topspin,78.346504,77,0.0,0.0,service_box,deuce,far,-2.070404,17.964993,no_mans_land,deuce,near,1.274926,-0.061169,0.683932,cross court,In,False,15:20:41,2208.600098,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,Opponent,16,in_play,Forehand,Topspin,92.236465,77,0.0,0.0,no_mans_land,deuce,near,0.278494,3.679804,out,deuce,far,-3.621275,25.479527,0.788554,cross court,In,False,15:20:42,2209.800049,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,,17.0,17.0,False,ad,body,deuce,middle,FH,Middle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,Player,17,in_play,Forehand,Topspin,88.417244,77,0.0,0.0,service_box,ad,near,-0.984421,11.2686,no_mans_land,deuce,near,0.426349,0.034783,0.690753,down the line,Net,False,15:20:43,2211.080078,2,41.0,2.0,1.0,4.0,3.0,0.0,0.0,False,True,1.0,42.0,2.0,2.0,4.0,3.0,0.0,0.0,,,,,,,,,UE,17.0,17.0,False,ad,body,deuce,deuce,FH,Cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,Player,1,first_serve,Serve,Slice,139.824112,78,0.0,0.0,service_box,ad,far,-0.133333333,17.37,no_mans_land,deuce,near,0.385789,0.223101,2.583607,down the T,In,False,15:21:13,2241.379883,1,42.0,2.0,2.0,4.0,3.0,0.0,0.0,True,True,1.0,43.0,3.0,2.0,4.0,3.0,0.0,0.0,Out,0.736776,15.390602,,,,,,W,1.0,1.0,False,deuce,T,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
223,Opponent,0,none,Backhand,Slice,102.774704,79,0.0,0.0,out,ad,near,-0.696497,-0.009024,out,deuce,far,-0.162108,25.28997,0.918241,inside in,Out,False,15:21:14,2242.179932,1,,,,,,,,True,,,,,,,,,,,,,,,,,,,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
